#\kappa_tau,\kappa_tau_tilde,\lnLog
-1.94,2.0,298.58542857600503
-1.92,-2.0,295.53
-1.92,-1.98,292.6780390852745
-1.92,-1.96,289.8121659052647
-1.92,-1.94,286.933295216853
-1.92,-1.92,284.05
-1.92,-1.9,281.1626592908748
-1.92,-1.88,278.27678824843366
-1.92,-1.86,275.4071593076977
-1.92,-1.84,272.56
-1.92,-1.82,269.7340669432089
-1.92,-1.8,266.92793282881195
-1.92,-1.78,264.14064286912554
-1.92,-1.76,261.37
-1.92,-1.74,258.6161062134022
-1.92,-1.72,255.8826055198062
-1.92,-1.7,253.16504200782256
-1.92,-1.68,250.46
-1.92,-1.66,247.7674087171594
-1.92,-1.64,245.08428430563936
-1.92,-1.62,242.4140754432832
-1.92,-1.6,239.75
-1.92,-1.58,237.0878581486105
-1.92,-1.56,234.44923052158563
-1.92,-1.54,231.84096831472445
-1.92,-1.52,229.26
-1.92,-1.5,226.7222992631817
-1.92,-1.48,224.2153431214329
-1.92,-1.46,221.72081743165356
-1.92,-1.44,219.24
-1.92,-1.42,216.76983136687952
-1.92,-1.4,214.30637408409575
-1.92,-1.38,211.85305217666547
-1.92,-1.36,209.42
-1.92,-1.34,207.01081945044388
-1.92,-1.32,204.63369145098994
-1.92,-1.3,202.28895986064438
-1.92,-1.28,199.97
-1.92,-1.26,197.6705210217092
-1.92,-1.24,195.39538449919036
-1.92,-1.22,193.15232337507587
-1.92,-1.2,190.93
-1.92,-1.18,188.73549167265756
-1.92,-1.16,186.57429987871825
-1.92,-1.14,184.42817405919303
-1.92,-1.12,182.3
-1.92,-1.1,180.19631790279112
-1.92,-1.08,178.11683142759244
-1.92,-1.06,176.06771112111247
-1.92,-1.04,174.05
-1.92,-1.02,172.06061943194695
-1.92,-1.0,170.11298051624576
-1.92,-0.98,168.2084469287427
-1.92,-0.96,166.35
-1.92,-0.94,164.5435873993939
-1.92,-0.92,162.75995923631348
-1.92,-0.9,160.9892900761356
-1.92,-0.88,159.23
-1.92,-0.86,157.47050824881865
-1.92,-0.84,155.72819444493194
-1.92,-0.82,154.02290827874387
-1.92,-0.8,152.37
-1.92,-0.78,150.76988657695318
-1.92,-0.76,149.20799665895288
-1.92,-0.74,147.68357085965022
-1.92,-0.72,146.19
-1.92,-0.7,144.72049791019538
-1.92,-0.68,143.28955487093572
-1.92,-0.66,141.90048177306988
-1.92,-0.64,140.57
-1.92,-0.62,139.30723977244315
-1.92,-0.6,138.0916397522031
-1.92,-0.58,136.90963049533462
-1.92,-0.56,135.73
-1.92,-0.54,134.5472815356609
-1.92,-0.52,133.38240768412172
-1.92,-0.5,132.25226895242463
-1.92,-0.48,131.18
-1.92,-0.46,130.16624748405872
-1.92,-0.44,129.2040343163208
-1.92,-0.42,128.289594111093
-1.92,-0.4,127.42
-1.92,-0.38,126.60019837737592
-1.92,-0.36,125.82497238338352
-1.92,-0.34,125.08644003791778
-1.92,-0.32,124.38
-1.92,-0.3,123.70534348557494
-1.92,-0.28,123.0749039938829
-1.92,-0.26,122.49655596687236
-1.92,-0.24,121.96
-1.92,-0.22,121.47019571397807
-1.92,-0.2,121.02829971867567
-1.92,-0.18,120.62622542012885
-1.92,-0.16,120.27
-1.92,-0.14,119.95677408477611
-1.92,-0.12,119.67680405993458
-1.92,-0.1,119.4376234689993
-1.92,-0.08,119.25
-1.92,-0.06,119.1146190292354
-1.92,-0.04,119.0266113490165
-1.92,-0.02,118.98184713640529
-1.92,-0.0,118.98
-1.92,0.02,119.02557989675415
-1.92,0.04,119.11955682843265
-1.92,0.06,119.2555003418943
-1.92,0.08,119.42
-1.92,0.1,119.60389660745376
-1.92,0.12,119.81599655853061
-1.92,0.14,120.06402092225999
-1.92,0.16,120.36
-1.92,0.18,120.71937044148648
-1.92,0.2,121.13737734490219
-1.92,0.22,121.61237511165659
-1.92,0.24,122.13
-1.92,0.26,122.6832163230693
-1.92,0.28,123.28165623303335
-1.92,0.3,123.91788389019233
-1.92,0.32,124.6
-1.92,0.34,125.32122673295603
-1.92,0.36,126.075363200631
-1.92,0.38,126.86945250902147
-1.92,0.4,127.7
-1.92,0.42,128.57929180474957
-1.92,0.44,129.50806823419364
-1.92,0.46,130.47508971531786
-1.92,0.48,131.48
-1.92,0.5,132.51583830974596
-1.92,0.52,133.58630784635338
-1.92,0.54,134.69939198806392
-1.92,0.56,135.86
-1.92,0.58,137.06829333438088
-1.92,0.6,138.31360008868108
-1.92,0.62,139.59541902087798
-1.92,0.64,140.92
-1.92,0.66,142.28253622196843
-1.92,0.68,143.67925862462482
-1.92,0.7,145.11236094115924
-1.92,0.72,146.58
-1.92,0.74,148.07786942754626
-1.92,0.76,149.60656737198423
-1.92,0.78,151.17372939146986
-1.92,0.8,152.78
-1.92,0.82,154.42113714829077
-1.92,0.84,156.1024703611998
-1.92,0.86,157.82380456420796
-1.92,0.88,159.57
-1.92,0.9,161.3406960738231
-1.92,0.92,163.1419556696735
-1.92,0.94,164.96727220737168
-1.92,0.96,166.82
-1.92,0.98,168.72483798573114
-1.92,1.0,170.6770805249945
-1.92,1.02,172.65693878318058
-1.92,1.04,174.66
-1.92,1.06,176.67755667893738
-1.92,1.08,178.7099944109004
-1.92,1.1,180.77303649742376
-1.92,1.12,182.88
-1.92,1.14,185.0239657394354
-1.92,1.16,187.1962637207666
-1.92,1.18,189.40231050126528
-1.92,1.2,191.64
-1.92,1.22,193.9044293603299
-1.92,1.24,196.1910508770547
-1.92,1.26,198.49671251062188
-1.92,1.28,200.82
-1.92,1.3,203.15685239326874
-1.92,1.32,205.51304339014763
-1.92,1.34,207.89067705320846
-1.92,1.36,210.29
-1.92,1.38,212.70532632325103
-1.92,1.4,215.1328535816014
-1.92,1.42,217.58115361936785
-1.92,1.44,220.06
-1.92,1.46,222.57381508550276
-1.92,1.48,225.1147033011202
-1.92,1.5,227.6680310112261
-1.92,1.52,230.22
-1.92,1.54,232.77143436172835
-1.92,1.56,235.33528109632098
-1.92,1.58,237.91772162840397
-1.92,1.6,240.53
-1.92,1.62,243.19122623389455
-1.92,1.64,245.89734667657223
-1.92,1.66,248.62631095923615
-1.92,1.68,251.35
-1.92,1.7,254.05655465715563
-1.92,1.72,256.7599800578871
-1.92,1.74,259.47099367040596
-1.92,1.76,262.2
-1.92,1.78,264.9553211661995
-1.92,1.8,267.73046311268547
-1.92,1.82,270.5158409641077
-1.92,1.84,273.3
-1.92,1.86,276.07964203061977
-1.92,1.88,278.87020194403044
-1.92,1.9,281.67536746345075
-1.92,1.92,284.5
-1.92,1.94,287.3559459937689
-1.92,1.96,290.2306856869576
-1.92,1.98,293.1198125289101
-1.92,2.0,296.02
-1.9,-2.0,292.97907623852313
-1.9,-1.98,290.10768965134037
-1.9,-1.96,287.2295238284948
-1.9,-1.94,284.32971640411466
-1.9,-1.92,281.4291334168552
-1.9,-1.9,278.52532890539845
-1.9,-1.88,275.62997296638343
-1.9,-1.86,272.7449263198432
-1.9,-1.84,269.87560161087134
-1.9,-1.82,267.03325346751365
-1.9,-1.8,264.20884278553507
-1.9,-1.78,261.4034778937689
-1.9,-1.76,258.61193797227133
-1.9,-1.74,255.831371972457
-1.9,-1.72,253.07593418931182
-1.9,-1.7,250.34631177315222
-1.9,-1.68,247.6287719116693
-1.9,-1.66,244.92562219081245
-1.9,-1.64,242.22977172203844
-1.9,-1.62,239.5566454872575
-1.9,-1.6,236.89091679835025
-1.9,-1.58,234.20821131551878
-1.9,-1.56,231.5364231955783
-1.9,-1.54,228.90421386329805
-1.9,-1.52,226.30163466546927
-1.9,-1.5,223.74739851466296
-1.9,-1.48,221.21665649878094
-1.9,-1.46,218.71051046844985
-1.9,-1.44,216.21826713216134
-1.9,-1.42,213.73907674075093
-1.9,-1.4,211.26252416365446
-1.9,-1.38,208.7939712912571
-1.9,-1.36,206.34013583795632
-1.9,-1.34,203.92002596727787
-1.9,-1.32,201.5225019664395
-1.9,-1.3,199.15144732827943
-1.9,-1.28,196.81776929753323
-1.9,-1.26,194.50899526850958
-1.9,-1.24,192.24273361296642
-1.9,-1.22,189.99048645255186
-1.9,-1.2,187.7392336226805
-1.9,-1.18,185.51374819773457
-1.9,-1.16,183.3245332221449
-1.9,-1.14,181.16562032120046
-1.9,-1.12,179.02032065703128
-1.9,-1.1,176.90321284567545
-1.9,-1.08,174.81342141293862
-1.9,-1.06,172.75236268052444
-1.9,-1.04,170.7180332311157
-1.9,-1.02,168.7316056469516
-1.9,-1.0,166.76484978362333
-1.9,-0.98,164.8399529357769
-1.9,-0.96,162.96038322119279
-1.9,-0.94,161.13739248491052
-1.9,-0.92,159.34382440307846
-1.9,-0.9,157.53151260664157
-1.9,-0.88,155.7553289680933
-1.9,-0.86,153.98655461411303
-1.9,-0.84,152.25749491507682
-1.9,-0.82,150.54206311437412
-1.9,-0.8,148.8732412466386
-1.9,-0.78,147.2644920567248
-1.9,-0.76,145.6943006531884
-1.9,-0.74,144.16253341541784
-1.9,-0.72,142.6611266980688
-1.9,-0.7,141.19063259284601
-1.9,-0.68,139.74487541552924
-1.9,-0.66,138.3401514147873
-1.9,-0.64,136.99381251192582
-1.9,-0.62,135.73259276019692
-1.9,-0.6,134.50520013828788
-1.9,-0.58,133.30220237735676
-1.9,-0.56,132.09472458210757
-1.9,-0.54,130.8983214373451
-1.9,-0.52,129.7387256364847
-1.9,-0.5,128.61248368550795
-1.9,-0.48,127.55812871570328
-1.9,-0.46,126.56743354002049
-1.9,-0.44,125.60960425726601
-1.9,-0.42,124.6904168813773
-1.9,-0.4,123.81080622741739
-1.9,-0.38,122.99113368847851
-1.9,-0.36,122.21060191992467
-1.9,-0.34,121.44570413075733
-1.9,-0.32,120.71980000592755
-1.9,-0.3,120.03560938844107
-1.9,-0.28,119.38973089073652
-1.9,-0.26,118.80445287111448
-1.9,-0.24,118.25889052914047
-1.9,-0.22,117.76525575784504
-1.9,-0.2,117.31661416583304
-1.9,-0.18,116.91644472581065
-1.9,-0.16,116.56127573098703
-1.9,-0.14,116.25308587578934
-1.9,-0.12,115.98131058927969
-1.9,-0.1,115.7447028431118
-1.9,-0.08,115.54972586495464
-1.9,-0.06,115.42325397119276
-1.9,-0.04,115.33177544575165
-1.9,-0.02,115.27997403886822
-1.9,-0.0,115.25675272652943
-1.9,0.02,115.29749877084816
-1.9,0.04,115.38801833911478
-1.9,0.06,115.5240434693898
-1.9,0.08,115.68695932658285
-1.9,0.1,115.87296699022122
-1.9,0.12,116.08450621963654
-1.9,0.14,116.35021968039577
-1.9,0.16,116.64996428043949
-1.9,0.18,117.02117470186447
-1.9,0.2,117.44358809190173
-1.9,0.22,117.9191330431065
-1.9,0.24,118.4283115956643
-1.9,0.26,119.00022512221136
-1.9,0.28,119.62710383262286
-1.9,0.3,120.27175162674433
-1.9,0.32,120.95690434389229
-1.9,0.34,121.68864405415789
-1.9,0.36,122.44231785707274
-1.9,0.38,123.23639814641116
-1.9,0.4,124.05913138897682
-1.9,0.42,124.93411383415304
-1.9,0.44,125.8515037354804
-1.9,0.46,126.81775118984939
-1.9,0.48,127.82426216860766
-1.9,0.5,128.87368730286994
-1.9,0.52,129.95187194742644
-1.9,0.54,131.08184100247777
-1.9,0.56,132.25159467440673
-1.9,0.58,133.46162848217978
-1.9,0.6,134.70930035349966
-1.9,0.62,136.00232683718613
-1.9,0.64,137.3312666035617
-1.9,0.66,138.71246572029264
-1.9,0.68,140.11566714619374
-1.9,0.7,141.55629560490337
-1.9,0.72,143.0263625426227
-1.9,0.74,144.54129483750847
-1.9,0.76,146.08156399487422
-1.9,0.78,147.66179265257162
-1.9,0.8,149.2798107852745
-1.9,0.82,150.94265024796056
-1.9,0.84,152.63123473740364
-1.9,0.86,154.35857640548622
-1.9,0.88,156.12061009751886
-1.9,0.9,157.91774341860886
-1.9,0.92,159.75438322783424
-1.9,0.94,161.5834504943138
-1.9,0.96,163.44916902827433
-1.9,0.98,165.37330424792464
-1.9,1.0,167.34280098487247
-1.9,1.02,169.31119023794716
-1.9,1.04,171.31478989607976
-1.9,1.06,173.34119546578913
-1.9,1.08,175.38788384279485
-1.9,1.1,177.4746865710733
-1.9,1.12,179.6027566869106
-1.9,1.14,181.76654020144406
-1.9,1.16,183.95148497323999
-1.9,1.18,186.1763269155892
-1.9,1.2,188.42570635999402
-1.9,1.22,190.7055260973642
-1.9,1.24,193.00966393813604
-1.9,1.26,195.31727867865612
-1.9,1.28,197.65710102884756
-1.9,1.3,200.01534615310123
-1.9,1.32,202.41366060143562
-1.9,1.34,204.81679671779412
-1.9,1.36,207.24181728192428
-1.9,1.38,209.68247484657815
-1.9,1.4,212.12795196931006
-1.9,1.42,214.59223552008453
-1.9,1.44,217.07537780190657
-1.9,1.46,219.60747014768344
-1.9,1.48,222.1495014006897
-1.9,1.5,224.7021822820009
-1.9,1.52,227.2434676023189
-1.9,1.54,229.8022651213845
-1.9,1.56,232.38617806976453
-1.9,1.58,235.00706115137817
-1.9,1.6,237.64418601806835
-1.9,1.62,240.3389694330227
-1.9,1.64,243.07174360637893
-1.9,1.66,245.79475212306562
-1.9,1.68,248.53105436904463
-1.9,1.7,251.25238562127075
-1.9,1.72,253.98648370284224
-1.9,1.74,256.7213008317065
-1.9,1.76,259.4649261106314
-1.9,1.78,262.24262324824036
-1.9,1.8,265.03342627430123
-1.9,1.82,267.8360219639218
-1.9,1.84,270.63390583095145
-1.9,1.86,273.43639292066644
-1.9,1.88,276.249166806922
-1.9,1.9,279.08597880895564
-1.9,1.92,281.9253411744456
-1.9,1.94,284.791865877428
-1.9,1.96,287.66222014186053
-1.9,1.98,290.55809952228674
-1.9,2.0,293.46302547197786
-1.88,-2.0,290.45063357316684
-1.88,-1.98,287.55466464205585
-1.88,-1.96,284.6577814234984
-1.88,-1.94,281.74067495477647
-1.88,-1.92,278.81398966331335
-1.88,-1.9,275.8956582826685
-1.88,-1.88,272.98826019030264
-1.88,-1.86,270.0921668689153
-1.88,-1.84,267.2085522919268
-1.88,-1.82,264.3476903180924
-1.88,-1.8,261.5092699215074
-1.88,-1.78,258.68621994909273
-1.88,-1.76,255.87274125443722
-1.88,-1.74,253.06794900664337
-1.88,-1.72,250.2862283236452
-1.88,-1.7,247.5375795236657
-1.88,-1.68,244.81038125738573
-1.88,-1.66,242.0893166489948
-1.88,-1.64,239.39221718434408
-1.88,-1.62,236.72482099167388
-1.88,-1.6,234.05222654647923
-1.88,-1.58,231.35590734992024
-1.88,-1.56,228.65915022980477
-1.88,-1.54,225.9863643290329
-1.88,-1.52,223.35981260576926
-1.88,-1.5,220.78448405644912
-1.88,-1.48,218.23567400956335
-1.88,-1.46,215.71087938996658
-1.88,-1.44,213.2094125264488
-1.88,-1.42,210.7167222196004
-1.88,-1.4,208.2265652821682
-1.88,-1.38,205.74170748627228
-1.88,-1.36,203.27210876891314
-1.88,-1.34,200.834320891916
-1.88,-1.32,198.4257659462626
-1.88,-1.3,196.03579291096878
-1.88,-1.28,193.68054511149631
-1.88,-1.26,191.3774844559713
-1.88,-1.24,189.10531157649993
-1.88,-1.22,186.8351356179956
-1.88,-1.2,184.56785954667436
-1.88,-1.18,182.31719874964764
-1.88,-1.16,180.0975400069147
-1.88,-1.14,177.91622936136736
-1.88,-1.12,175.75971941851972
-1.88,-1.1,173.62388263209743
-1.88,-1.08,171.52068955439952
-1.88,-1.06,169.44838650703588
-1.88,-1.04,167.40782400716037
-1.88,-1.02,165.41108153276843
-1.88,-1.0,163.44494888392504
-1.88,-0.98,161.49871989735672
-1.88,-0.96,159.5956860711683
-1.88,-0.94,157.75030614475364
-1.88,-0.92,155.92455562806475
-1.88,-0.9,154.0878195676187
-1.88,-0.88,152.27722339428578
-1.88,-0.86,150.5189704335692
-1.88,-0.84,148.79334193288878
-1.88,-0.82,147.07911398390337
-1.88,-0.8,145.395044921443
-1.88,-0.78,143.77267546485885
-1.88,-0.76,142.20017445576252
-1.88,-0.74,140.65801013723876
-1.88,-0.72,139.14953860426306
-1.88,-0.7,137.67403393867144
-1.88,-0.68,136.22570872846956
-1.88,-0.66,134.80504218695063
-1.88,-0.64,133.43753564959823
-1.88,-0.62,132.1516056138896
-1.88,-0.6,130.91217038956597
-1.88,-0.58,129.67793021036837
-1.88,-0.56,128.45552730479773
-1.88,-0.54,127.25700549455206
-1.88,-0.52,126.10001788442284
-1.88,-0.5,124.99975279513188
-1.88,-0.48,123.9610570597573
-1.88,-0.46,122.9824004862413
-1.88,-0.44,122.04195933215935
-1.88,-0.42,121.1265671260718
-1.88,-0.4,120.24987896563341
-1.88,-0.38,119.42148294601924
-1.88,-0.36,118.62496800255991
-1.88,-0.34,117.84224918744049
-1.88,-0.32,117.0855558168411
-1.88,-0.3,116.38267103012602
-1.88,-0.28,115.73535934418432
-1.88,-0.26,115.13031267992294
-1.88,-0.24,114.57966723264552
-1.88,-0.22,114.08684067005629
-1.88,-0.2,113.63958932903154
-1.88,-0.18,113.23499127531564
-1.88,-0.16,112.88028165002947
-1.88,-0.14,112.57509873511388
-1.88,-0.12,112.3078125489244
-1.88,-0.1,112.07226013533408
-1.88,-0.08,111.87968373379867
-1.88,-0.06,111.74532053409929
-1.88,-0.04,111.65312919667076
-1.88,-0.02,111.5808602189477
-1.88,-0.0,111.54817890284116
-1.88,0.02,111.58184268684836
-1.88,0.04,111.67223959207188
-1.88,0.06,111.80254921797243
-1.88,0.08,111.96651448948042
-1.88,0.1,112.15189216620742
-1.88,0.12,112.37215421864114
-1.88,0.14,112.64443179607541
-1.88,0.16,112.96468823410075
-1.88,0.18,113.34190230833522
-1.88,0.2,113.76957535469718
-1.88,0.22,114.22841161378811
-1.88,0.24,114.74856901428663
-1.88,0.26,115.34887634580423
-1.88,0.28,115.99025840449801
-1.88,0.3,116.64906310644238
-1.88,0.32,117.33474961833141
-1.88,0.34,118.0651741533731
-1.88,0.36,118.82852509616582
-1.88,0.38,119.60958137518574
-1.88,0.4,120.43150798945993
-1.88,0.42,121.30321411177576
-1.88,0.44,122.22030267962239
-1.88,0.46,123.18329257074812
-1.88,0.48,124.18753954653505
-1.88,0.5,125.24269648112768
-1.88,0.52,126.34036079063219
-1.88,0.54,127.47899488909516
-1.88,0.56,128.65810717239287
-1.88,0.58,129.87302172340097
-1.88,0.6,131.13006414091154
-1.88,0.62,132.42316511625108
-1.88,0.64,133.75895800533297
-1.88,0.66,135.1444443476069
-1.88,0.68,136.5620222279012
-1.88,0.7,138.00379466200238
-1.88,0.72,139.48601608397945
-1.88,0.74,141.01006896028176
-1.88,0.76,142.56704045308106
-1.88,0.78,144.16253053316075
-1.88,0.8,145.79917999733834
-1.88,0.82,147.47286519478928
-1.88,0.84,149.17525586884796
-1.88,0.86,150.9105243715507
-1.88,0.88,152.69133218632908
-1.88,0.9,154.52198823087662
-1.88,0.92,156.37758499066157
-1.88,0.94,158.22898763146353
-1.88,0.96,160.1097549192553
-1.88,0.98,162.0527011286428
-1.88,1.0,164.0246360478328
-1.88,1.02,165.9939988662488
-1.88,1.04,167.98249971316108
-1.88,1.06,170.01497631980874
-1.88,1.08,172.08531620108977
-1.88,1.1,174.19434024229366
-1.88,1.12,176.3442058860395
-1.88,1.14,178.52540208873182
-1.88,1.16,180.73462355582018
-1.88,1.18,182.96797521314707
-1.88,1.2,185.23183293972653
-1.88,1.22,187.52754383292702
-1.88,1.24,189.8380970892696
-1.88,1.26,192.15367625688106
-1.88,1.28,194.49364082634312
-1.88,1.3,196.88366273029757
-1.88,1.32,199.30976048158684
-1.88,1.34,201.74171904325993
-1.88,1.36,204.18535531218026
-1.88,1.38,206.65300401853034
-1.88,1.4,209.1318344528837
-1.88,1.42,211.61077530508678
-1.88,1.44,214.11062487028465
-1.88,1.46,216.64889016829738
-1.88,1.48,219.19907564386477
-1.88,1.5,221.73783216855492
-1.88,1.52,224.28302718401707
-1.88,1.54,226.85771672891906
-1.88,1.56,229.46878702890956
-1.88,1.58,232.11756307847057
-1.88,1.6,234.79867619562805
-1.88,1.62,237.5199112899155
-1.88,1.64,240.26222044146672
-1.88,1.66,242.98983797159275
-1.88,1.68,245.71663282530193
-1.88,1.7,248.46327564268023
-1.88,1.72,251.22199566787938
-1.88,1.74,253.97714534235433
-1.88,1.76,256.74555454415
-1.88,1.78,259.5427049598936
-1.88,1.8,262.3528280919565
-1.88,1.82,265.16572980197236
-1.88,1.84,267.98238067754005
-1.88,1.86,270.80593728634597
-1.88,1.88,273.6404551906905
-1.88,1.9,276.50011859043417
-1.88,1.92,279.3735202067727
-1.88,1.94,282.23885367812693
-1.88,1.96,285.1154333033565
-1.88,1.98,288.01557664038006
-1.88,2.0,290.9211380457628
-1.86,-2.0,287.9308171036033
-1.86,-1.98,285.0016687157397
-1.86,-1.96,282.0831227435141
-1.86,-1.94,279.1451378317913
-1.86,-1.92,276.2072157273095
-1.86,-1.9,273.27718894218316
-1.86,-1.88,270.35578704695087
-1.86,-1.86,267.44843765235083
-1.86,-1.84,264.55551166296743
-1.86,-1.82,261.68228896331146
-1.86,-1.8,258.8247603265225
-1.86,-1.78,255.98522560353743
-1.86,-1.76,253.15225134146556
-1.86,-1.74,250.3242930002394
-1.86,-1.72,247.5189881579816
-1.86,-1.7,244.7506158270052
-1.86,-1.68,242.00259099652675
-1.86,-1.66,239.29019285212786
-1.86,-1.64,236.58514437686514
-1.86,-1.62,233.90954177975348
-1.86,-1.6,231.22650212400944
-1.86,-1.58,228.51298975946085
-1.86,-1.56,225.80445729645186
-1.86,-1.54,223.1047362467756
-1.86,-1.52,220.4469766815238
-1.86,-1.5,217.84845783096424
-1.86,-1.48,215.26836371911648
-1.86,-1.46,212.73122671235444
-1.86,-1.44,210.21038784280708
-1.86,-1.42,207.70064900034268
-1.86,-1.4,205.1941958537378
-1.86,-1.38,202.69604889520392
-1.86,-1.36,200.2113999093484
-1.86,-1.34,197.75687097463617
-1.86,-1.32,195.33229235689544
-1.86,-1.3,192.9264650680785
-1.86,-1.28,190.5572423671076
-1.86,-1.26,188.23956704866418
-1.86,-1.24,185.95978473994322
-1.86,-1.22,183.68080626559552
-1.86,-1.2,181.41792615264873
-1.86,-1.18,179.14485397293473
-1.86,-1.16,176.89976031789493
-1.86,-1.14,174.69694962707322
-1.86,-1.12,172.5103174287271
-1.86,-1.1,170.36630352867041
-1.86,-1.08,168.2482802249436
-1.86,-1.06,166.16925315173347
-1.86,-1.04,164.12274360185103
-1.86,-1.02,162.11646714742255
-1.86,-1.0,160.1294061167041
-1.86,-0.98,158.16869616828455
-1.86,-0.96,156.250469727513
-1.86,-0.94,154.35318131297205
-1.86,-0.92,152.49317929049937
-1.86,-0.9,150.6426790565423
-1.86,-0.88,148.81572669471876
-1.86,-0.86,147.05386934997046
-1.86,-0.84,145.32313465881717
-1.86,-0.82,143.62578384114443
-1.86,-0.8,141.94146812941727
-1.86,-0.78,140.31513740563827
-1.86,-0.76,138.72545222333565
-1.86,-0.74,137.17321655456945
-1.86,-0.72,135.65272113927924
-1.86,-0.7,134.16729174056206
-1.86,-0.68,132.7131860645158
-1.86,-0.66,131.29483685855266
-1.86,-0.64,129.90907124631525
-1.86,-0.62,128.59883005283348
-1.86,-0.6,127.30413519853991
-1.86,-0.58,126.05809125448299
-1.86,-0.56,124.82983827618665
-1.86,-0.54,123.63827283805354
-1.86,-0.52,122.50341887193484
-1.86,-0.5,121.41506712755579
-1.86,-0.48,120.3850139292271
-1.86,-0.46,119.41137926049373
-1.86,-0.44,118.47705155774435
-1.86,-0.42,117.56937626175022
-1.86,-0.4,116.70022080984893
-1.86,-0.38,115.85036704489602
-1.86,-0.36,115.03855515738258
-1.86,-0.34,114.23870154716242
-1.86,-0.32,113.46914807205025
-1.86,-0.3,112.75804498569532
-1.86,-0.28,112.09611625119726
-1.86,-0.26,111.49079119608132
-1.86,-0.24,110.93158164105711
-1.86,-0.22,110.43783086158922
-1.86,-0.2,109.98387843117023
-1.86,-0.18,109.58515725760937
-1.86,-0.16,109.22342044022244
-1.86,-0.14,108.91410435429752
-1.86,-0.12,108.6481337179199
-1.86,-0.1,108.41609888538362
-1.86,-0.08,108.22791862452077
-1.86,-0.06,108.07866040949087
-1.86,-0.04,107.9733056626252
-1.86,-0.02,107.8983144505857
-1.86,-0.0,107.86134099535153
-1.86,0.02,107.8930903836873
-1.86,0.04,107.97776721380566
-1.86,0.06,108.1102021265447
-1.86,0.08,108.2705536464121
-1.86,0.1,108.46707874689803
-1.86,0.12,108.69011335452052
-1.86,0.14,108.96775116692639
-1.86,0.16,109.29310493982382
-1.86,0.18,109.67818856019066
-1.86,0.2,110.10541900988142
-1.86,0.22,110.57496536212346
-1.86,0.24,111.09313649935835
-1.86,0.26,111.69351275039791
-1.86,0.28,112.34653486231126
-1.86,0.3,113.01663317701589
-1.86,0.32,113.72775128302769
-1.86,0.34,114.46132438813059
-1.86,0.36,115.21060847557546
-1.86,0.38,115.99724424901719
-1.86,0.4,116.8156977404302
-1.86,0.42,117.69141407158143
-1.86,0.44,118.60913659006951
-1.86,0.46,119.5763593478131
-1.86,0.48,120.58315305771617
-1.86,0.5,121.648161949447
-1.86,0.52,122.74975233697404
-1.86,0.54,123.89978429193964
-1.86,0.56,125.08101429194826
-1.86,0.58,126.30699802240268
-1.86,0.6,127.56804817250195
-1.86,0.62,128.8781953437325
-1.86,0.64,130.21910146134954
-1.86,0.66,131.6071351349952
-1.86,0.68,133.01847384266676
-1.86,0.7,134.4734458071573
-1.86,0.72,135.96778062025925
-1.86,0.74,137.51077384871869
-1.86,0.76,139.08023885814973
-1.86,0.78,140.69566275759
-1.86,0.8,142.34854333978566
-1.86,0.82,144.03058946571406
-1.86,0.84,145.73516156514637
-1.86,0.86,147.48413523830516
-1.86,0.88,149.26948396698532
-1.86,0.9,151.1067069477646
-1.86,0.92,152.98397186685423
